study_id	included	LatDD	LonDD	elevation	citation_title	site_name	island_name	archipelago	ocean	sample_parent_material	earliest_extent_ybp	latest_is_present_day	latest_extent_ybp	timeline_length	radiocarbon_calibrated	n_samples	proxy_groups	drivers_of_change_proxies	data_online_repository_uri
6157390	included	-36.21666718	175.4833374	47	The palynology and sedimentology of a coastal swamp at Awana, Great Barrier Island, New Zealand, from c. 7000 yr BP to present	Grays' Swamp	Great Barrier Island	New Zealand	Pacific	swamp	5810	TRUE	0	5810	no	28	pollen	none	none
6156358	included	66.05999756	-20.37999916	40	Ancient sedimentary DNA shows rapid post-glacial colonisation of Iceland followed by relatively stable vegetation until the Norse settlement (Landnam) AD 870	Torfdalsvatn	Iceland	Iceland	Atlantic	lake	5819	TRUE	0	5819	no	30	dna	geochemestry	none
6171674	included	15.83768368	120.7303391	61	Correlation between temporal variations of particle size and paleo-vegetation of the Paitan Lake in the central plain of Luzon, the Philippines	Paitan Lake	Luzon	Philippines	Pacific	lake	8385	FALSE	2385	6000	no	42	phytoliths	none	none
6168091	included	-5.51125	150.091099	36	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FABD I	West New Britain	Papua New Guinea	Pacific	soil	5823	FALSE	545	5278	yes	9	phytoliths	tephra	none
6168091	included	-5.51125	150.091099	28	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FABD t3	West New Britain	Papua New Guinea	Pacific	soil	5823	FALSE	545	5278	yes	9	phytoliths	tephra	none
6168091	included	-5.51125	150.091099	18.6	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FABK VII	West New Britain	Papua New Guinea	Pacific	soil	5823	FALSE	545	5278	yes	9	phytoliths	tephra	none
6168091	included	-5.51125	150.091099	26	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FABD t2	West New Britain	Papua New Guinea	Pacific	soil	5823	FALSE	515	5308	yes	8	phytoliths	tephra	none
6168091	included	-5.51125	150.091099	16.2	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FAAY V	West New Britain	Papua New Guinea	Pacific	soil	5842	FALSE	515	5327	yes	9	phytoliths	tephra	none
6157147	included	21.89166641	-159.4213867	8	Fossil evidence for a diverse biota from Kaua'i and its transformation since human arrival	Ma ̄ha ̄‘ulepu ̄ Sinkhole	Kaua'i	Hawai	Pacific	sinkhole	5860	TRUE	0	5860	no	13	pollen	none	none
6168091	included	-5.51125	150.091099	10.9	Interactions between human activity, volcanic eruptions and vegetation during the Holocene at Garua and Numundo, West New Britain, PNG	Numundo, FAAH	West New Britain	Papua New Guinea	Pacific	soil	5867	FALSE	545	5322	yes	9	phytoliths	tephra	none
6169613	included	-60.70840073	-45.59282303	200	Palaeolimnological evidence for marked Holocene environmental changes on Signy Island, Antarctica	Heywood lake	Signy Island	South Orkney Islands	Antarctic	lake	5890	TRUE	0	5890	no	10	pollen	sedimentology;charcoal;diatoms	none
6157655	included	-24.77808952	47.16027069	14	Evidence for drought and forest declines during the recent megafaunal extinctions in Madagascar	SM-matrix	Madagascar	Madagascar	Indian	peatland	5900	TRUE	0	5900	yes	49	pollen	charcoal micro and macro	none
6170397	included	-41.10074997	174.9048004	0	Holocene Pollen Diagrams from Pauatahanui Inlet Porirua New-Zealand	Pauatahanui_2	North Island	New Zealand	Pacific	estuary	7750	FALSE	2230	5520	no	26	pollen	none	none
6156991	included	42.67218399	9.304359436	0.47	Coastal landscape evolution of Corsica island (W. Mediterranean): palaeoenvironments, vegetation history and human impacts since the early Neolithic period	Saint Florent	Corsica	Corsica and Sardinia	Mediterranean	lake	5920	TRUE	0	5920	no	35	pollen;spores	LOI;laser granulometry;ostracod;fungi	none
6171350	included	-54.56666565	158.9166718	0	RIDGE TOP PEATS AND PALAEOLAKE DEPOSITSON MACQUARIE ISLAND	Finch Creek valley	Macquarie	Macquarie	Sub-Antarctic	peatland	5930	TRUE	0	5930	no	20	pollen	none	none
6157613	included	-42.03295517	173.5264282	1480	THE DEFORESTATION OF THE UPPER AWATERE CATCHMENT, INLAND KAIKOURA RANGE, MARLBOROUGH, SOUTH-ISLAND, NEW-ZEALAND	Winterton Bog	South Island	New Zealand	Pacific	peatland	6000	TRUE	0	6000	no	27	pollen	charcoal	none
6157390	included	-36.21666718	175.4833374	47	The palynology and sedimentology of a coastal swamp at Awana, Great Barrier Island, New Zealand, from c. 7000 yr BP to present	Curreens' Paddock	Great Barrier Island	New Zealand	Pacific	swamp	6050	TRUE	0	6050	no	16	pollen	Major elements	none
6168400	included	-0.895250022	-89.47997284	659	Historical Ecology in the Galapagos Islands Part 2 a Holocene Spore Record from El-Junco Lake Isla San-Cristobal	El Junco EJ5	San Cristobal	Galapagos	Pacific	lake	10170	FALSE	2210	7960	no	28	spores	none	none
6170440	included	-42.39572906	172.1309357	420	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Crooked Mary Creek Station 17	South Island	New Zealand	Pacific	peatland	6070	FALSE	unknown		no	16	pollen	none	none
6168401	included	-0.895250022	-89.47997284	659	Historical Ecology in the Galapagos Islands Part 1 a Holocene Pollen Record from El-Junco Lake San-Cristobal Island	El Junco EJ5	San Cristobal	Galapagos	Pacific	lake	10170	FALSE	2210	7960	no	30	pollen	none	none
6157273	included	50.04050064	155.3951721	6	A multiproxy record of Holocene environmental changes from the northern Kuril Islands (Russian Far East)	Pernatoye Lake	Paramushir Island	Kuril Islands	Pacific	lake	10000	FALSE	2180	7820	no	60	pollen	Rock magnetic;d13C;d15N;TOC;TN;lithology;magnetic susceptibility;diatoms	none
3	included	10.51763916	-61.03500748	13	Paleoenvironmental evidence for first human colonization of the eastern Caribbean	Nariva	Trinidad Tobago	Antilles	Atlantic	swamp	6160	TRUE	0	6160	no	15	pollen	charcoal	none
6169967	included	-5.29477787	150.0894012	40	Holocene volcanic activity, vegetation succession, and ancient human land use: Unraveling the interactions on Garua Island, Papua New Guinea	FAO	Garua Island	Papua New Guinea	Pacific	peatland	6200	TRUE	0	6200	no	42	phytoliths;starch granules	tephra	none
6157718	included	-46.89915848	168.1257019	15	Holocene vegetation and climate of Stewart Island, New Zealand	Halfmoon Bay	Stewart Island	New Zealand	Pacific	peatland	6220	TRUE	0	6220	no	24	pollen;spores	charcoal	none
6158977	included	20.73777962	-156.1233063	1200	Vegetation dynamics at the upper reaches of a tropical montane forest are driven by disturbance over the past 7300 years	Wai‘ānapanapa	Maui	Hawai	Pacific	lake	6250	TRUE	0	6250	no	42	pollen	charcoal;biomarker	none
6156991	included	41.37540436	9.21983242	0.19	Coastal landscape evolution of Corsica island (W. Mediterranean): palaeoenvironments, vegetation history and human impacts since the early Neolithic period	Piantarella 3	Corsica	Corsica and Sardinia	Mediterranean	lake	6260	TRUE	0	6260	no	28	pollen;spores	LOI;laser granulometry;ostracod;fungi	none
6170795	included	38.95999908	24.50777817	6	Paleoenvironmental evolution and prehistoric human environment, in the embayment of Palamari (Skyros Island, Greece) during Middle-Late Holocene	Palamari Bay	Skyros Island	Aegean Islands	Mediterranean	bay	6293	TRUE	0	6293	no	58	pollen;spores	sedimentology;foraminifera;ostracods	none
6157752	included	-44.01936722	168.7626953	12	Holocene vegetational and climatic history, Sponge Swamp, Haast, south-western New Zealand	Sponge Swamp	South Island	New Zealand	Pacific	swamp	6322	TRUE	0	6322	no	73	pollen;spores	none	none
6157669	included	-43.79999924	172.7333374	20	A holocene record of human induced and natural environmental change from lake forsyth (Te wairewa), new zealand	Forsyth (Te wairewa)	South Island	New Zealand	Pacific	lake	6355	TRUE	0	6355	no	22	pollen	charcoal;invertebrate paleontology	none
6158303	included	-41.88004303	172.8517303	1100	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Rainbow Skield, RB29	South Island	New Zealand	Pacific	peatland	6360	TRUE	0	6360	no	6	pollen	none	none
6157392	included	-36.97905731	174.8434296	12	Vegetation and climate of Auckland, New Zealand, since ca.32 000 cal. yr ago: support for an extended LGM	Kohuora core A	North Island	New Zealand	Pacific	peatland	13640	FALSE	2000	11640	no	36	pollen	none	none
6156871	included	-35.16666794	174.0833282	2.3	A late quaternary record of natural change and human impact from Rangihoua Bay, Bay of Islands, northern New Zealand	Rangihoua Bay (core 2)	North Island	New Zealand	Pacific	swamp	6485	TRUE	0	6485	no	35	pollen	diatoms;geochemical composition;tephra	none
6157227	included	-20.44755554	57.6898613	0	A deadly cocktail: How a drought around 4200 cal. yr BP caused mass mortality events at the infamous 'dodo swamp' in Mauritius	Trench 4-2007 core name (MAS1)- Mare aux Songes	Mauritius	Macarenes	Indian	wetland	3985	FALSE	1960	2025	no	32	pollen;macrofossils	XRF;pigment analyisis;diatoms	none
6169731	included	-35.86666489	174.4666595	0	A Holocene Pollen Diagram from Northland New Zealand	McEwan's Bo	North Island	New Zealand	Pacific	peatland	6540	TRUE	0	6540	no	36	pollen;spores	stratigraphy;moisture content;charcoal	none
6169613	included	-60.70840073	-45.59282303	150	Palaeolimnological evidence for marked Holocene environmental changes on Signy Island, Antarctica	Sombre lake	Signy Island	South Orkney Islands	Antarctic	lake	6570	TRUE	0	6570	no	10	pollen	sedimentology;charcoal;diatoms	none
6168375	included	-38.52218246	175.3666687	316	Macrofossils and pollen representing forests of the pre-Taupo volcanic eruption (c. 1850 yr BP) era at Pureora and Benneydale, central North Island, New Zealand	Benneydale	North Island	New Zealand	Pacific	soil	7380	FALSE	1850	5530	no	7	pollen;macrofossils	tephra	none
6157213	included	65.56666565	-20.11666679	197	Holocene environmental change and development of the nutrient budget of histosols in North Iceland	Tindar	Iceland	Iceland	Atlantic	peatland	6600	TRUE	0	6600	yes	10	pollen	none	none
6159123	excluded	12.2965107	-68.39231873	0	A prehistoric tsunami induced long-lasting ecosystem changes on a semi-arid tropical island-the case of Boka Bartol (Bonaire, Leeward Antilles)	Boka Bartol (BBA 10)	Bonaire	Antilles	Atlantic	estuary	6730	TRUE	0	6730	no	0		magnetic susceptibility;LOI;grain size;carbonates;foraminifers;ostracods	No proxy
6170440	included	-44.42841721	171.2394104	30	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Timaru Downs	South Island	New Zealand	Pacific	sinkhole	6730	FALSE	unknown		no	5	pollen	none	none
6158855	included	-45.44644928	169.2047272	1380	Growth and vegetation history of alpine mires on the Old Man Range, Central Otago, New Zealand	Ruined Hut Bog RH1	South Island	New Zealand	Pacific	peatland	6774	TRUE	0	6774	no	14	pollen	charcoal	none
6157517	included	-36.23333359	175.4666595	2	Palynology, sedimentology and environmental significance of Holocene swamps at northern Kaitoke, Great Barrier Island, New Zealand.	Kaitoke swamp	Great Barrier Island	New Zealand	Pacific	swamp	6800	TRUE	0	6800	no	37	pollen	granulometry;tephra	none
6167765	excluded	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	"Whanganui Inlet "	South Island	New Zealand	Pacific	swamp	6830	TRUE	0	6830	no	35		none	No proxy
6157562	included	45.4327774	141.034729	3	Vegetation change and human impacts on Rebun Island (Northwest Pacific) over the last 6000 years	Kushu	Rebun Island	Japan	Pacific	lake	6840	TRUE	0	6840	no	231	pollen	none	none
6158303	included	-41.71808624	173.009552	1100	The late-quaternary pollen record of South-East Nelson, South Island, New Zealand	South-East Nelson Red Hills, RH22	South Island	New Zealand	Pacific	peatland	6860	TRUE	0	6860	no	10	pollen	none	none
6168375	included	-38.53387451	175.6387634	800	Macrofossils and pollen representing forests of the pre-Taupo volcanic eruption (c. 1850 yr BP) era at Pureora and Benneydale, central North Island, New Zealand	Pureora	North Island	New Zealand	Pacific	soil	unknown	FALSE	1850		yes	0	pollen;macrofossils	tephra	none
6168748	included	-21.18394089	-175.1841278	0	Pollen analysis of mangrove sediments as a sea-level indicator: assessment from Tongatapu, Tonga	Folaha 1, Fanga 'Uta lagoon	Tongatapu Island	Tonga	Pacific	lagoon	6870	TRUE	0	6870	no	8	pollen;spores	none	none
6156991	included	41.37480164	9.220163345	0.36	Coastal landscape evolution of Corsica island (W. Mediterranean): palaeoenvironments, vegetation history and human impacts since the early Neolithic period	Piantarella 1	Corsica	Corsica and Sardinia	Mediterranean	lake	6930	TRUE	0	6930	no	20	pollen;spores	LOI;laser granulometry;ostracod;fungi	none
6170291	included	-39.00333405	175.6238861	600	Aranuian (post-glacial) pollen diagrams from the tongariro region, north island, new zealand	Otomangakau	North Island	New Zealand	Pacific	swamp	14500	FALSE	1824	12676	no	51	pollen;spores	none	none
6170291	included	-39.18055725	175.6686096	1300	Aranuian (post-glacial) pollen diagrams from the tongariro region, north island, new zealand	Wairehu	North Island	New Zealand	Pacific	swamp	14500	FALSE	1824	12676	no	60	pollen;spores	none	none
6157441	included	-36.24611282	175.4780579	4	A late quaternary palynological and sedimentological record from two coastal swamps at southern Kaitoke, Great Barrier Island, New Zealand.	Kaitoke swamp (Forsythes' Paddoc)	Great Barrier Island	New Zealand	Pacific	swamp	6960	TRUE	0	6960	no	20	pollen;spores	particle sizer;tephra;mollusc	none
6167765	included	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	Whanganui Inlet V6	South Island	New Zealand	Pacific	swamp	6962	TRUE	0	6962	no	37	pollen;spores	none	none
6158251	excluded	37.01666641	14.33333302	7	Mid- and late-Holocene vegetation and fire history at Biviere di Gela, a coastal lake in southern Sicily, Italy	Biviere di Gela	Sicily	Sicily	Mediterranean	lake	6970	TRUE	0	6970	no	83	pollen;spores	charcoal	No oceanic island
2	included	22.20723915	-78.62284851	0	A 6000-year record of ecological and hydrological changes from Laguna de la Leche, north coastal Cuba	Laguna de la Leche	Cuba	Greater Antilles	Atlantic	lake	6970	TRUE	0	6970	no	30	pollen;macrofossils	none	none
6171135	included	-39.689041	176.240159	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	No Mans	North Island	New Zealand	Pacific	peatland	6970	FALSE	1819	5151	no	18	pollen;spores	none	none
6171135	included	-39.689041	176.240159	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	No Mans	North Island	New Zealand	Pacific	peatland	6970	FALSE	1819	5151	no	18	pollen;spores	none	none
6171135	included	-39.689041	176.240159	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	No Mans	North Island	New Zealand	Pacific	peatland	6970	FALSE	1819	5151	no	18	pollen;spores	none	none
6170962	included	-27.60252762	-144.351059	0	Palaeobotany and the early development of agriculture on Rapa Island	Tokou Marsh	Rapa	French Polynesia	Pacific	marsh	7000	TRUE	0	7000	yes	28	pollen	charcoal	none
6158867	included	-39.22519302	176.8958893	147	Holocene sedimentary record from Lake Tutira: A template for upland watershed erosion proximal to the Waipaoa Sedimentary System, northeastern New Zealand	Tutira	North Island	New Zealand	Pacific	lake	7000	TRUE	0	7000	yes	29	pollen	biogeochemestry	none
6171135	included	-39.45666504	175.8261108	1200	A postglacial vegetation history of the southern-central uplands of north island, new zealand	Three Kings	North Island	New Zealand	Pacific	peatland	10100	FALSE	1819	8281	no	14	pollen;spores	none	none
6157306	included	41.36666489	9.25	1	Erosion of insect diversity in response to 7000 years of relative sea-level rise on a small Mediterranean island	Greco Pond	Cavallo Island	Corsica and Sardinia	Mediterranean	pond	7000	FALSE	345	6655	yes	63	pollen summary	Insects	none
6157715	included	41.36833191	9.262499809	32	Holocene environmental history of a small Mediterranean island in response to sea-level changes, climate and human impact	Greco Pond	Cavallo Island	Corsica and Sardinia	Mediterranean	lake	7000	FALSE	345	6655	yes	34	pollen;spores;npp	Coleoptera	none
6170348	included	41.37059021	9.263336182	1	Histoire de l'environnement et des usages anthropiques sur l‚île de Cavallo (archipel des Lavezzi, Corse)	Greco Pond	Cavallo Island	Corsica and Sardinia	Mediterranean	lake	7000	FALSE	345	6655	yes	63	pollen	archeological data	none
6157213	included	65.44999695	-20.01666641	314	Holocene environmental change and development of the nutrient budget of histosols in North Iceland	Hrafnabjörg	Iceland	Iceland	Atlantic	peatland	7005	TRUE	0	7005	yes	9	pollen	none	none
6156682	included	-27.60354996	-144.3518524	1	Forest clearance and agricultural expansion on Rapa, Austral Archipelago, French Polynesia	Tukou Marsh 	Rapa	French Polynesia	Pacific	marsh	7020	FALSE	unknown		no	100	pollen summary;palymorphs	microcharcoal	none
6167765	included	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	Whanganui Inlet V3	South Island	New Zealand	Pacific	swamp	7042	TRUE	0	7042	no	23	pollen;spores	none	none
6156822	included	-20.21277809	57.77277756	24	Climate variability in the SW Indian Ocean from an 8000-yr long multi-proxy record in the Mauritian lowlands shows a middle to late Holocene shift from negative IOD-state to ENSO-state	Tatos wetland (Tatos10)	Mauritius	Macarenes	Indian	wetland	7045	TRUE	0	7045	no	27	pollen	Geochemical;diatoms	none
6167765	excluded	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	Whanganui Inlet	South Island	New Zealand	Pacific	swamp	7053	TRUE	0	7053	no	38		none	No proxy
6159228	included	-43.078125	170.9599457	895	Holocene vegetation change at treeline, Cropp Valley, Southern Alps, New Zealand	Cropp Hut	South Island	New Zealand	Pacific	peatland	7065	TRUE	0	7065	no	10	pollen	none	none
6158435	included	-45.10425949	169.7077026	420	Dryland Holocene vegetation history, Central Otago and the Mackenzie Basin, South Island, New Zealand	Idaburn	South Island	New Zealand	Pacific	peatland	7070	TRUE	0	7070	no	20	pollen	charcoal	none
6157174	included	-0.643055558	-90.32888794	802	Detecting the provenance of Galapagos non-native pollen: The role of humans and air currents as transport mechanisms	Inconspicous Bog	Santa Cruz	Galapagos	Pacific	peatland	7071	TRUE	0	7071	no	45	pollen summary	charcoal	none
6171856	included	-0.644444466	-90.32888794	810	Fossil Pollen as a Guide to Conservation in the Galapagos	Inconspicous Bog	Santa Cruz	Galapagos	Pacific	peatland	7071	TRUE	0	7071	no	45	pollen summary	none	none
6158232	included	39.79567337	3.092075109	1	Recent anthropogenic climate change exceeds the rate and magnitude of natural Holocene variability on the Balearic Islands	Albufera d'Alcudia	Mallorca	Balearic Islands	Mediterranean	swamp	7080	TRUE	0	7080	no	120	pollen	microcharcoal;climate model	none
6158445	included	-15.54249954	46.88616562	100	Environmental change, extinction and human activity: evidence from caves in NW Madagascar	Anhoikely Cave	Madagascar	Madagascar	Indian	cave	7080	TRUE	0	7080	no	5	pollen	charcoal	none
6171330	included	-46.96377945	37.84899902	0	Palynological evidence for interglacial vegetation cover on Marion island, subantarctic	Kildalkey Bay	Marion island	Prince Edward Islands	Sub-Antarctic	peatland	7120	TRUE	0	7120	no	5	pollen	none	none
6157194	included	-27.60401344	-144.3519745	5	Early tropical crop production in marginal subtropical and temperate Polynesia	Toukou	Rapa	French Polynesia	Pacific	marsh	7160	FALSE	unknown		no	30	pollen;palymorphs	invertebrates;pollen summaries	none
6157826	included	25.71138954	-171.7350006	0	Vegetation history of Laysan Island, Northwestern Hawaiian Islands	Laysan	Laysan Island	Hawai	Pacific	lagoon	7178	TRUE	0	7178	no	14	pollen	diatoms;mollusks	none
6171350	included	-54.63333511	158.8999939	0	RIDGE TOP PEATS AND PALAEOLAKE DEPOSITSON MACQUARIE ISLAND	Green Gorge basin	Macquarie	Macquarie	Sub-Antarctic	peatland	7200	TRUE	0	7200	no	16	pollen	none	none
6171135	included	-39.59166718	176.1333313	1120	A postglacial vegetation history of the southern-central uplands of north island, new zealand	Reporoa Bog	North Island	New Zealand	Pacific	peatland	10800	FALSE	1819	8981	no	19	pollen;spores	none	none
6168213	included	19.64999962	-71.69999695	2	Holocene environmental change at Laguna Saladilla, coastal north Hispaniola	Laguna Saladilla	Hispaniola	Greater Antilles	Atlantic	lake	7210	FALSE	unknown		no	46	pollen;spores	charcoal	none
6168750	included	-21.95279884	-157.9089355	0	Palaeo-lake and Swamp Stratigraphic Records of Holocene Vegetation and Sea-level Changes, Mangaia, Cook Islands	Tamarua	Mangaia	Cook Islands	Pacific	swamp	7240	TRUE	0	7240	no	21	pollen	charcoal;LOI	none
6156738	included	-21.94967842	-157.9103851	23	Late Holocene human-induced modifications to a central Polynesian island ecosystem	TM7	Mangaia	Cook Islands	Pacific	depositional basin	7240	TRUE	0	7240	no	20	pollen	charcoal;organic matter	none
6156714	included	28.06497192	-15.56433296	870	Reconstructing Holocene vegetation on the island of Gran Canaria before and after human colonization	Laguna de Valleseco	Gran Canaria	Canary Islands	Atlantic	soil	4030	FALSE	1660	2370	no	24	pollen	charcoal	none
6156980	included	40.45527649	9.78805542	0	Vegetation and fire history of coastal north-eastern Sardinia (Italy) under changing Holocene climates and land use	Stagno di Sa Curcurica	Sardinia	Corsica and Sardinia	Mediterranean	lagoon	7290	TRUE	0	7290	no	80	pollen;macrofossils	geochemestry	none
6171329	included	-46.90000153	37.75	0	Palynological indications of the Quaternary vegetation history of Marion Island (sub-Antarctic)	Skua Ridge, Skua Ridge, Albatross Lakes, Kildalkey bay	Marion Island	Prince Edward Islands	Sub-Antarctic	peatland	7300	TRUE	0	7300	no	37	pollen	none	none
6167765	excluded	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	Whanganui Inlet	South Island	New Zealand	Pacific	swamp	7370	TRUE	0	7370	no	45		none	No proxy
6156871	included	-35.16666794	174.0833282	1.8	A late quaternary record of natural change and human impact from Rangihoua Bay, Bay of Islands, northern New Zealand	Rangihoua Bay (core 1)	North Island	New Zealand	Pacific	swamp	7380	TRUE	0	7380	no	35	pollen	diatoms;geochemical composition;tephra	none
6158295	included	-38.58333206	175.6333313	820	Forest disturbance in the central North Island, New Zealand, following the 1850 BP Taupo eruption	Ongarue	North Island	New Zealand	Pacific	peatland	1850	FALSE	1575	275	no	15	pollen	charcoal	none
6156791	included	61.84022903	-6.833105564	58	Peat initiation in the Faroe Islands: climate change, pedogenesis or human impact?	Gróthúsvatm	Sandoy	Faroe Islands	Atlantic	lake	7430	TRUE	0	7430	no	20	pollen	LOI	none
6156791	included	61.82113647	-6.735199928	58	Peat initiation in the Faroe Islands: climate change, pedogenesis or human impact?	Lítlavatn	Sandoy	Faroe Islands	Atlantic	lake	7430	TRUE	0	7430	no	56	pollen	LOI	none
6159096	included	61.82027817	-6.733333111	58	Historical ecology on Sandoy, Faroe Islands: Palaeoenvironmental and archaeological perspectives	Lítlavatn	Sandoy	Faroe Islands	Atlantic	lake	7430	TRUE	0	7430	no	20	pollen	none	none
6172222	included	39.93694305	3.964999914	47	Vegetational Change in the Balearic Islands (Spain) During the Holocene	Cala Galdana	Minorca	Balearic Islands	Mediterranean	peatland	7430	FALSE	unknown		no	120	pollen	none	none
6158426	included	61.82183456	-6.731666565	62	Human impact on an island ecosystem: pollen data from Sandoy, Faroe Islands	Lítlavatn	Sandoy	Faroe Islands	Atlantic	lake	7430	FALSE	unknown		no	21	pollen	tephra	none
6158855	included	-45.38773346	169.1996155	1552	Growth and vegetation history of alpine mires on the Old Man Range, Central Otago, New Zealand	Hyde Cirque	South Island	New Zealand	Pacific	peatland	7463	TRUE	0	7463	no	20	pollen	charcoal	none
6156363	included	-36.8797226	174.8862	0	Pollen core assemblages as indicator of Polynesian and European impact on the vegetation cover of Auckland Isthmus catchment,	Tamaki Estuary	North Island	New Zealand	Pacific	estuary	7490	TRUE	0	7490	no	20	pollen	tephras	none
6156358	included	65.62999725	-15.14000034	428	Ancient sedimentary DNA shows rapid post-glacial colonisation of Iceland followed by relatively stable vegetation until the Norse settlement (Landnam) AD 870	Nykurvatn	Iceland	Iceland	Atlantic	lake	7610	TRUE	0	7610	no	40	dna	geochemestry	none
6157502	included	-54.63405991	158.8863525	90	N-15 natural abundance of fossil peat reflects the influence of animal-derived nitrogen on vegetation	C ridge	Macquarie	Macquarie	Pacific	peatland	7700	TRUE	0	7700	no	15	pollen	pollen summary	none
6171571	included	-18.66469955	-174.0440063	4	Influences of sea level changes and volcanic eruptions on Holocene vegetation in Tonga	Ngofe Marsh	Uta’ Vava’u	Tonga	Pacific	wetland	7700	TRUE	0	7700	yes	61	pollen;spores	charcoal	none
6158855	included	-45.43076706	169.1842804	1220	Growth and vegetation history of alpine mires on the Old Man Range, Central Otago, New Zealand	Cambell Crick	South Island	New Zealand	Pacific	peatland	7740	TRUE	0	7740	no	28	pollen	charcoal	none
6167765	included	-40.58055496	172.5883331	0	Comparative palynomorph signals of vegetation change preserved in an adjacent peat swamp and estuary in North-West Nelson, New Zealand	Whanganui Inlet V7	South Island	New Zealand	Pacific	swamp	7740	TRUE	0	7740	no	40	pollen;spores	none	none
6157935	included	-36.33333206	173.25	0	A Holocene pollen and sediment record of Whangape Harbour, far northern New Zealand	Whangape Harbour	North Island	New Zealand	Pacific	estuary	7200	FALSE	1490	5710	no	7	pollen;spores	grain size	none
6170440	included	-41.76730347	172.8857117	760	Contributions to the Quaternary History of the New-Zealand Flora Part 6 Aranuian Pollen Diagrams from Canterbury Nelson and North Westland South Island	Sloping Bog Tophouse	South Island	New Zealand	Pacific	peatland	7820	FALSE	unknown		no	17	pollen	none	none
6158769	included	-35.17178345	174.085968	0	Microbotanical remains reveal Polynesian agriculture and mixed cropping in early New Zealand	Rangihoua Bay	North Island	New Zealand	Pacific	swamp	7830	TRUE	0	7830	no	35	pollen;spores	charcoal	none
6170782	included	-5.51125	150.091099	2	Human Adaptive Responses to Catastrophic Landscape Disruptions During the Holocene at Numundo, PNG	Numundo, Location 30	West New Britain	Papua New Guinea	Pacific	wetland	5100	FALSE	1400	3700	no	9	phytoliths	tephra;fossil coral	none
6157177	included	42.5	10.33333302	2094	Fires and human activities as key factors in the high diversity of Corsican vegetation	Bastani	Corsica	Corsica and Sardinia	Mediterranean	lake	7860	TRUE	0	7860	no	46	pollen;spores	charcoal;fingal spores	none
6170397	included	-41.10154343	174.899353	0	Holocene Pollen Diagrams from Pauatahanui Inlet Porirua New-Zealand	Pauatahanui_1	North Island	New Zealand	Pacific	estuary	8360	FALSE	1360	7000	no	40	pollen	none	none
6156956	excluded	-21.95138931	-157.9255524	24	A RADIOCARBON CHRONOLOGY FOR HUMAN-INDUCED ENVIRONMENTAL-CHANGE ON MANGAIA, SOUTHERN COOK ISLANDS, POLYNESIA	Tiriara	Mangaia	Cook Islands	Pacific	soil	3860	FALSE	1350	2510	no	0		none	No proxy
6157422	included	52.72416687	174.1188965	35	The Near Islands (the Aleutian Arc): History of Vegetation in the Holocene	Alcan Creek peat	Shemya	Aleutian Islands	Pacific	peatland	7924	TRUE	0	7924	no	28	pollen	none	none
6156712	included	-33.75	-80.75	1000	Late quaternary vegetation dynamics and human impact on Alexander Selkirk Island, Chile	Cerro de Los Inocentes	Alexander Selkirk Island	Juan Fernandez Archipelago	Pacific	peatland	7990	TRUE	0	7990	no	42	pollen	sedimentology;charcoal	none
6170607	included	-35.34999847	173.7833405	238	A discontinuous ca. 80 ka record of Late Quaternary environmental change from Lake Omapere, Northland, New Zealand	Omapere (cores A-E)	North Island	New Zealand	Pacific	lake	46250	FALSE	1190	45060	no	15	pollen;macrofossils	stratigraphy;tephrochronology;magnetic susceptibility;diatoms	none
6158435	included	-44.08280945	170.0714264	900	Dryland Holocene vegetation history, Central Otago and the Mackenzie Basin, South Island, New Zealand	Duncan Stream	South Island	New Zealand	Pacific	peatland	7996	TRUE	0	7996	no	21	pollen	charcoal	none
